season,round,engine,rating_mu,rating_sig,perf_score,place
1979,12,Williams,1825,80,1974,0
1979,12,Wolf,1420,80,1463,8
1979,13,ATS,1375,80,1553,6
1979,13,Alfa Romeo,1518,80,1614,4
1979,13,Arrows,1566,80,1526,7
1979,13,Ferrari,1883,80,1995,0
1979,13,Fittipaldi,1373,80,1614,4
1979,13,Ford,1649,80,1783,2
1979,13,Ligier,1708,80,1437,9
1979,13,McLaren,1542,80,1195,12
1979,13,Renault,1509,80,1473,8
1979,13,Shadow,1460,80,1293,11
1979,13,Tyrrell,1677,80,1728,3
1979,13,Williams,1838,80,1883,1
1979,13,Wolf,1405,80,1355,10
1979,14,ATS,1336,80,1192,12
1979,14,Alfa Romeo,1518,80,1518,7
1979,14,Arrows,1522,80,1318,11
1979,14,Ferrari,1887,80,1900,1
1979,14,Fittipaldi,1431,80,1655,4
1979,14,Ford,1643,80,1625,5
1979,14,Ligier,1661,80,1484,8
1979,14,McLaren,1584,80,1719,3
1979,14,Rebaque,1433,171,1421,9
1979,14,Renault,1481,80,1384,10
1979,14,Shadow,1482,80,1560,6
1979,14,Tyrrell,1701,80,1794,2
1979,14,Williams,1872,80,2002,0
1979,15,ATS,1394,80,1661,4
1979,15,Alfa Romeo,1464,80,1194,13
1979,15,Arrows,1526,80,1539,7
1979,15,Ensign,1497,80,1454,9
1979,15,Ferrari,1913,80,2015,0
1979,15,Fittipaldi,1467,80,1573,6
1979,15,Ford,1600,80,1417,10
1979,15,Ligier,1598,80,1299,12
1979,15,McLaren,1595,80,1628,5
1979,15,Renault,1541,80,1860,1
1979,15,Shadow,1526,80,1720,3
1979,15,Tyrrell,1721,80,1799,2
1979,15,Williams,1814,80,1516,8
1979,15,Wolf,1393,80,1347,11
1980,1,ATS,1385,80,1360,8
1980,1,Alfa Romeo,1504,80,1644,3
1980,1,Arrows,1507,80,1438,7
1980,1,Ensign,1506,80,1539,5
1980,1,Ferrari,1864,80,1627,4
1980,1,Fittipaldi,1527,80,1809,0
1980,1,Ford,1643,80,1809,0
1980,1,Ligier,1573,80,1498,6
1980,1,Renault,1480,80,1234,10
1980,1,Team Lotus,1326,171,1293,9
1980,1,Tyrrell,1725,80,1738,2
1980,2,ATS,1419,80,1536,5
1980,2,Alfa Romeo,1477,80,1389,8
1980,2,Arrows,1526,80,1598,4
1980,2,Ensign,1459,80,1212,10
1980,2,Ferrari,1797,80,1333,9
1980,2,Fittipaldi,1520,80,1500,6
1980,2,Ford,1649,80,1668,3
1980,2,Ligier,1608,80,1724,2
1980,2,Renault,1554,80,1900,0
1980,2,Team Lotus,1545,130,1797,1
1980,2,Tyrrell,1680,80,1463,7
1980,3,ATS,1375,80,1209,12
1980,3,Alfa Romeo,1461,80,1411,9
1980,3,Arrows,1565,80,1730,2
1980,3,Ensign,1477,80,1538,6
1980,3,Ferrari,1722,80,1370,10
1980,3,Fittipaldi,1535,80,1585,5
1980,3,Ford,1658,80,1686,3
1980,3,Ligier,1651,80,1805,1
1980,3,Osella,1314,171,1279,11
1980,3,Renault,1631,80,1905,0
1980,3,Shadow,1511,80,1463,8
1980,3,Team Lotus,1523,111,1505,7
1980,3,Tyrrell,1671,80,1642,4
1980,4,ATS,1334,80,1189,11
1980,4,Alfa Romeo,1453,80,1423,8
1980,4,Arrows,1619,80,1886,0
1980,4,Ensign,1476,80,1475,7
1980,4,Ferrari,1726,80,1738,2
1980,4,Fittipaldi,1581,80,1785,1
1980,4,Ford,1652,80,1629,4
1980,4,Ligier,1657,80,1676,3
1980,4,Osella,1332,130,1352,9
1980,4,Renault,1603,80,1536,6
1980,4,Team Lotus,1449,100,1309,10
1980,4,Tyrrell,1652,80,1585,5
1980,5,ATS,1361,80,1446,7
1980,5,Alfa Romeo,1427,80,1330,9
1980,5,Arrows,1575,80,1417,8
1980,5,Ensign,1432,80,1229,10
1980,5,Ferrari,1715,80,1680,3
1980,5,Fittipaldi,1590,80,1616,4
1980,5,Ford,1626,80,1529,6
1980,5,Ligier,1702,80,1892,0
1980,5,Renault,1648,80,1787,1
1980,5,Team Lotus,1484,94,1558,5
1980,5,Tyrrell,1668,80,1726,2
1980,6,ATS,1388,80,1480,6
1980,6,Alfa Romeo,1411,80,1352,8
1980,6,Arrows,1621,80,1785,1
1980,6,Ferrari,1719,80,1733,2
1980,6,Fittipaldi,1606,80,1662,3
1980,6,Ford,1613,80,1564,5
1980,6,Ligier,1743,80,1900,0
1980,6,Renault,1602,80,1451,7
1980,6,Team Lotus,1517,89,1601,4
1980,6,Tyrrell,1613,80,1269,9
1980,7,ATS,1387,80,1386,8
1980,7,Alfa Romeo,1391,80,1315,9
1980,7,Arrows,1621,80,1620,4
1980,7,Ferrari,1710,80,1681,3
1980,7,Fittipaldi,1587,80,1519,6
1980,7,Ford,1648,80,1793,1
1980,7,Ligier,1779,80,1910,0
1980,7,Osella,1369,111,1440,7
1980,7,Renault,1632,80,1724,2
1980,7,Team Lotus,1454,86,1219,10
1980,7,Tyrrell,1602,80,1570,5
1980,8,ATS,1399,80,1439,7
1980,8,Alfa Romeo,1373,80,1305,9
1980,8,Arrows,1645,80,1730,2
1980,8,Ferrari,1704,80,1683,3
1980,8,Fittipaldi,1594,80,1617,4
1980,8,Ford,1695,80,1904,0
1980,8,Ligier,1730,80,1530,6
1980,8,Osella,1320,100,1192,10
1980,8,Renault,1618,80,1572,5
1980,8,Team Lotus,1435,84,1386,8
1980,8,Tyrrell,1643,80,1797,1
1980,9,ATS,1412,80,1464,7
1980,9,Alfa Romeo,1429,80,1791,1
1980,9,Arrows,1632,80,1587,5
1980,9,Ensign,1428,80,1414,8
1980,9,Ferrari,1701,80,1691,3
1980,9,Fittipaldi,1539,80,1195,11
1980,9,Ford,1707,80,1745,2
1980,9,Ligier,1772,80,1916,0
1980,9,Osella,1306,94,1268,10
1980,9,Renault,1570,80,1372,9
1980,9,Team Lotus,1477,83,1616,4
1980,9,Tyrrell,1618,80,1538,6
1980,10,ATS,1430,80,1497,6
1980,10,Alfa Romeo,1418,80,1384,8
1980,10,Arrows,1598,80,1465,7
1980,10,Ferrari,1686,80,1628,4
1980,10,Fittipaldi,1544,80,1561,5
1980,10,Ford,1714,80,1740,2
1980,10,Ligier,1783,80,1820,1
1980,10,Osella,1276,89,1180,10
1980,10,Renault,1630,80,1898,0
1980,10,Team Lotus,1518,82,1659,3
1980,10,Tyrrell,1566,80,1328,9
1980,11,ATS,1448,80,1516,6
1980,11,Alfa Romeo,1429,80,1467,7
1980,11,Arrows,1555,80,1376,9
1980,11,Ensign,1398,80,1290,10
1980,11,Ferrari,1676,80,1635,4
1980,11,Fittipaldi,1486,80,1195,11
1980,11,Ford,1721,80,1745,2
1980,11,Ligier,1793,80,1825,1
1980,11,Osella,1305,86,1402,8
1980,11,Renault,1689,80,1906,0
1980,11,Team Lotus,1531,81,1571,5
1980,11,Tyrrell,1592,80,1673,3
1980,12,ATS,1436,80,1391,8
1980,12,Alfa Romeo,1387,80,1211,10
1980,12,Arrows,1510,80,1330,9
1980,12,Ferrari,1666,80,1629,4
1980,12,Fittipaldi,1538,80,1724,2
1980,12,Ford,1758,80,1921,0
1980,12,Ligier,1772,80,1696,3
1980,12,Osella,1344,84,1492,6
1980,12,Renault,1660,80,1579,5
1980,12,Team Lotus,1580,81,1799,1
1980,12,Tyrrell,1563,80,1466,7
1980,13,Alfa Romeo,1368,80,1305,9
1980,13,Arrows,1509,80,1506,6
1980,13,Ensign,1408,80,1439,7
1980,13,Ferrari,1680,80,1736,2
1980,13,Fittipaldi,1556,80,1611,4
1980,13,Ford,1772,80,1821,1
1980,13,Ligier,1804,80,1927,0
1980,13,Osella,1311,83,1193,10
1980,13,Renault,1607,80,1404,8
1980,13,Team Lotus,1576,81,1564,5
1980,13,Tyrrell,1587,80,1666,3
1980,14,ATS,1477,80,1666,3
1980,14,Alfa Romeo,1364,80,1348,9
1980,14,Arrows,1490,80,1422,8
1980,14,Ensign,1365,80,1181,11
1980,14,Ferrari,1653,80,1537,6
1980,14,Fittipaldi,1569,80,1613,4
1980,14,Ford,1740,80,1613,4
1980,14,Ligier,1833,80,1944,0
1980,14,Osella,1301,82,1269,10
1980,14,Renault,1639,80,1739,2
1980,14,Team Lotus,1620,80,1808,1
1980,14,Tyrrell,1563,80,1481,7
1981,1,ATS,1457,80,1388,9
1981,1,Alfa Romeo,1424,80,1912,0
1981,1,Arrows,1458,80,1330,10
1981,1,Ensign,1400,80,1526,6
1981,1,Ferrari,1623,80,1504,7
1981,1,Fittipaldi,1595,80,1691,3
1981,1,Ford,1711,80,1607,5
1981,1,Ligier,1776,80,1461,8
1981,1,Osella,1286,81,1235,11
1981,1,Renault,1641,80,1646,4
1981,1,Team Lotus,1555,80,1156,12
1981,1,Theodore,1510,130,1741,2
1981,1,Tyrrell,1610,80,1811,1
1981,2,Alfa Romeo,1419,80,1405,8
1981,2,Arrows,1518,80,1891,0
1981,2,Ensign,1459,80,1786,1
1981,2,Ferrari,1577,80,1356,9
1981,2,Fittipaldi,1591,80,1574,5
1981,2,Ford,1694,80,1633,4
1981,2,Ligier,1754,80,1691,3
1981,2,Renault,1581,80,1254,10
1981,2,Team Lotus,1597,80,1724,2
1981,2,Theodore,1515,111,1520,6
1981,2,Tyrrell,1580,80,1481,7
1981,3,ATS,1481,80,1572,5
1981,3,Alfa Romeo,1461,80,1613,4
1981,3,Arrows,1554,80,1665,3
1981,3,Ensign,1409,80,1232,11
1981,3,Ferrari,1559,80,1498,7
1981,3,Fittipaldi,1554,80,1405,9
1981,3,Ford,1717,80,1800,1
1981,3,Ligier,1691,80,1347,10
1981,3,Renault,1642,80,1887,0
1981,3,Team Lotus,1628,80,1724,2
1981,3,Theodore,1490,100,1448,8
1981,3,Tyrrell,1571,80,1540,6
1981,4,ATS,1497,80,1555,6
1981,4,Alfa Romeo,1433,80,1342,11
1981,4,Arrows,1616,80,1888,0
1981,4,Ensign,1459,80,1627,4
1981,4,Ferrari,1594,80,1729,2
1981,4,Fittipaldi,1505,80,1284,12
1981,4,Ford,1736,80,1808,1
1981,4,Ligier,1652,80,1532,7
1981,4,March,1483,80,1480,8
1981,4,Osella,1305,81,1376,10
1981,4,Renault,1654,80,1687,3
1981,4,Team Lotus,1560,80,1186,13
1981,4,Theodore,1521,94,1593,5
1981,4,Tyrrell,1544,80,1446,9
1981,5,Alfa Romeo,1458,80,1543,5
1981,5,Arrows,1545,80,1227,10
1981,5,Ensign,1469,80,1497,6
1981,5,Ferrari,1619,80,1708,2
1981,5,Fittipaldi,1479,80,1395,8
1981,5,Ford,1712,80,1618,4
1981,5,Ligier,1702,80,1881,0
1981,5,Osella,1331,81,1430,7
1981,5,Renault,1594,80,1335,9
1981,5,Team Lotus,1612,80,1772,1
1981,5,Tyrrell,1567,80,1649,3
1981,6,Alfa Romeo,1467,80,1494,6
1981,6,Arrows,1482,80,1284,9
1981,6,Ensign,1506,80,1643,3
1981,6,Ferrari,1667,80,1877,0
1981,6,Ford,1691,80,1616,4
1981,6,Ligier,1724,80,1788,1
1981,6,Renault,1559,80,1454,7
1981,6,Team Lotus,1559,80,1389,8
1981,6,Theodore,1529,89,1550,5
1981,6,Tyrrell,1596,80,1706,2
1981,7,Alfa Romeo,1505,80,1660,3
1981,7,Arrows,1426,80,1239,11
1981,7,Ensign,1493,80,1450,8
1981,7,Ferrari,1712,80,1892,0
1981,7,Fittipaldi,1491,80,1532,6
1981,7,Ford,1679,80,1634,4
1981,7,Ligier,1743,80,1802,1
1981,7,March,1465,80,1397,9
1981,7,Renault,1564,80,1580,5
1981,7,Team Lotus,1599,80,1719,2
1981,7,Theodore,1520,86,1495,7
1981,7,Tyrrell,1549,80,1344,10
1981,8,Alfa Romeo,1530,80,1619,4
1981,8,Arrows,1441,80,1485,7
1981,8,Ensign,1445,80,1236,11
1981,8,Ferrari,1724,80,1759,1
1981,8,Fittipaldi,1458,80,1332,10
1981,8,Ford,1696,80,1759,1
1981,8,Ligier,1691,80,1462,8
1981,8,March,1450,80,1392,9
1981,8,Renault,1621,80,1889,0
1981,8,Team Lotus,1618,80,1673,3
1981,8,Theodore,1533,84,1577,5
1981,8,Tyrrell,1547,80,1538,6
1981,9,ATS,1532,80,1673,3
1981,9,Alfa Romeo,1506,80,1420,9
1981,9,Arrows,1455,80,1499,7
1981,9,Ferrari,1660,80,1211,12
1981,9,Fittipaldi,1437,80,1362,10
1981,9,Ford,1735,80,1906,0
1981,9,Ligier,1719,80,1807,1
1981,9,March,1483,80,1625,4
1981,9,Osella,1376,80,1576,5
1981,9,Renault,1604,80,1555,6
1981,9,Team Lotus,1560,80,1308,11
1981,9,Theodore,1519,83,1466,8
1981,9,Tyrrell,1584,80,1729,2
1981,10,ATS,1489,80,1312,11
1981,10,Alfa Romeo,1515,80,1547,6
1981,10,Arrows,1457,80,1462,8
1981,10,Ensign,1426,80,1367,10
1981,10,Ferrari,1623,80,1519,7
1981,10,Ford,1725,80,1693,3
1981,10,Ligier,1740,80,1810,1
1981,10,March,1436,80,1211,12
1981,10,Osella,1417,80,1578,5
1981,10,Renault,1660,80,1895,0
1981,10,Team Lotus,1579,80,1632,4
1981,10,Theodore,1499,82,1424,9
1981,10,Tyrrell,1616,80,1730,2
1981,11,ATS,1483,80,1463,8
1981,11,Alfa Romeo,1513,80,1507,7
1981,11,Arrows,1448,80,1416,9
1981,11,Ensign,1412,80,1362,10
1981,11,Ferrari,1627,80,1639,4
1981,11,Ford,1730,80,1748,2
1981,11,Ligier,1776,80,1916,0
1981,11,March,1460,80,1541,6
1981,11,Osella,1452,80,1581,5
1981,11,Renault,1695,80,1806,1
1981,11,Team Lotus,1603,80,1681,3
1981,11,Theodore,1451,81,1210,12
1981,11,Tyrrell,1562,80,1314,11
1981,12,ATS,1488,80,1504,7
1981,12,Alfa Romeo,1503,80,1465,8
1981,12,Arrows,1483,80,1627,4
1981,12,Ensign,1460,80,1674,3
1981,12,Ferrari,1565,80,1217,12
1981,12,Ford,1736,80,1755,2
1981,12,Ligier,1715,80,1381,10
1981,12,March,1426,80,1302,11
1981,12,Osella,1443,80,1415,9
1981,12,Renault,1742,80,1918,0
1981,12,Team Lotus,1644,80,1808,1
1981,12,Theodore,1480,81,1584,5
1981,12,Tyrrell,1559,80,1551,6
1981,13,ATS,1440,80,1212,12
1981,13,Alfa Romeo,1529,80,1631,4
1981,13,Arrows,1471,80,1430,9
1981,13,Ensign,1426,80,1310,11
1981,13,Ferrari,1601,80,1713,2
1981,13,Ford,1731,80,1713,2
1981,13,Hart,1548,171,1557,6
1981,13,Ligier,1663,80,1493,8
1981,13,March,1446,80,1514,7
1981,13,Osella,1472,80,1582,5
1981,13,Renault,1782,80,1929,0
1981,13,Team Lotus,1680,80,1814,1
1981,13,Tyrrell,1521,80,1384,10
1981,14,ATS,1434,80,1416,9
1981,14,Alfa Romeo,1567,80,1737,2
1981,14,Arrows,1425,80,1210,12
1981,14,Ensign,1398,80,1301,11
1981,14,Ferrari,1647,80,1810,1
1981,14,Ford,1725,80,1702,3
1981,14,Ligier,1720,80,1917,0
1981,14,March,1476,80,1585,5
1981,14,Osella,1450,80,1368,10
1981,14,Renault,1725,80,1482,8
1981,14,Team Lotus,1672,80,1648,4
1981,14,Theodore,1495,81,1546,6
1981,14,Tyrrell,1518,80,1509,7
1981,15,Alfa Romeo,1613,80,1814,1
1981,15,Arrows,1443,80,1504,7
1981,15,Ensign,1400,80,1408,9
1981,15,Ferrari,1638,80,1609,5
1981,15,Fittipaldi,1461,80,1548,6
1981,15,Ford,1722,80,1709,3
1981,15,Hart,1464,130,1368,10
1981,15,Ligier,1704,80,1661,4
1981,15,Osella,1405,80,1207,12
1981,15,Renault,1773,80,1929,0
1981,15,Team Lotus,1691,80,1757,2
1981,15,Theodore,1458,80,1310,11
1981,15,Tyrrell,1507,80,1468,8
1982,1,ATS,1476,80,1647,4
1982,1,Alfa Romeo,1614,80,1616,5
1982,1,BMW,1275,171,1248,12
1982,1,Ferrari,1597,80,1445,9
1982,1,Fittipaldi,1464,80,1476,8
1982,1,Ford,1745,80,1839,1
1982,1,Hart,1412,111,1323,11
1982,1,Ligier,1646,80,1397,10
1982,1,March,1495,80,1562,6
1982,1,Osella,1359,80,1181,13
1982,1,Renault,1813,80,1948,0
1982,1,Team Lotus,1696,80,1715,3
1982,1,Theodore,1472,80,1518,7
1982,1,Tyrrell,1552,80,1754,2
1982,2,ATS,1520,80,1694,3
1982,2,Alfa Romeo,1559,80,1283,12
1982,2,Arrows,1450,80,1475,8
1982,2,BMW,1347,130,1425,9
1982,2,Ferrari,1611,80,1655,4
1982,2,Fittipaldi,1449,80,1395,10
1982,2,Ford,1721,80,1624,5
1982,2,Ligier,1586,80,1353,11
1982,2,March,1509,80,1562,6
1982,2,Osella,1394,80,1511,7
1982,2,Renault,1845,80,1956,0
1982,2,Team Lotus,1724,80,1835,1
1982,2,Theodore,1420,80,1169,13
1982,2,Tyrrell,1595,80,1754,2
1982,3,ATS,1460,80,1180,13
1982,3,Alfa Romeo,1552,80,1529,7
1982,3,Arrows,1457,80,1479,8
1982,3,BMW,1473,111,1826,1
1982,3,Ensign,1407,80,1432,9
1982,3,Ferrari,1612,80,1615,5
1982,3,Ford,1762,80,1943,0
1982,3,Ligier,1582,80,1571,6
1982,3,March,1537,80,1651,4
1982,3,Osella,1392,80,1386,10
1982,3,Renault,1777,80,1289,12
1982,3,Team Lotus,1723,80,1719,3
1982,3,Theodore,1400,80,1336,11
1982,3,Tyrrell,1632,80,1763,2
1982,4,ATS,1479,80,1531,3
1982,4,Alfa Romeo,1500,80,1279,6
1982,4,Ferrari,1653,80,1831,0
1982,4,Hart,1425,100,1452,4
1982,4,Osella,1433,80,1601,2
1982,4,Renault,1699,80,1409,5
1982,4,Tyrrell,1651,80,1718,1
1982,5,ATS,1438,80,1299,12
1982,5,Alfa Romeo,1489,80,1455,9
1982,5,Arrows,1487,80,1609,5
1982,5,BMW,1564,100,1699,3
1982,5,Ferrari,1591,80,1212,13
1982,5,Fittipaldi,1487,80,1651,4
1982,5,Ford,1798,80,1938,0
1982,5,Hart,1406,94,1354,11
1982,5,Ligier,1632,80,1819,1
1982,5,March,1545,80,1575,6
1982,5,Osella,1446,80,1489,8
1982,5,Renault,1656,80,1548,7
1982,5,Team Lotus,1732,80,1768,2
1982,5,Tyrrell,1606,80,1421,10
1982,6,ATS,1423,80,1376,8
1982,6,Alfa Romeo,1536,80,1727,2
1982,6,Arrows,1491,80,1505,6
1982,6,BMW,1661,94,1911,0
1982,6,Ferrari,1640,80,1806,1
1982,6,Ford,1745,80,1505,6
1982,6,Ligier,1569,80,1296,9
1982,6,Renault,1649,80,1630,4
1982,6,Team Lotus,1724,80,1692,3
1982,6,Tyrrell,1598,80,1574,5
1982,7,ATS,1421,80,1413,10
1982,7,Alfa Romeo,1519,80,1467,9
1982,7,Arrows,1523,80,1655,4
1982,7,BMW,1566,89,1317,12
1982,7,Ensign,1397,80,1362,11
1982,7,Ferrari,1669,80,1760,2
1982,7,Fittipaldi,1499,80,1540,7
1982,7,Ford,1767,80,1835,1
1982,7,Ligier,1638,80,1915,0
1982,7,March,1576,80,1702,3
1982,7,Osella,1401,80,1209,13
1982,7,Renault,1634,80,1589,6
1982,7,Team Lotus,1686,80,1518,8
1982,7,Tyrrell,1604,80,1623,5
1982,8,ATS,1417,80,1403,10
1982,8,Alfa Romeo,1549,80,1653,4
1982,8,Arrows,1562,80,1727,2
1982,8,BMW,1660,86,1914,0
1982,8,Ensign,1387,80,1349,11
1982,8,Ferrari,1659,80,1625,5
1982,8,Ford,1757,80,1727,2
1982,8,Ligier,1622,80,1584,6
1982,8,March,1568,80,1540,7
1982,8,Osella,1374,80,1285,12
1982,8,Renault,1599,80,1465,9
1982,8,Team Lotus,1716,80,1826,1
1982,8,Theodore,1357,80,1188,13
1982,8,Tyrrell,1583,80,1504,8
1982,9,ATS,1450,80,1584,6
1982,9,Alfa Romeo,1567,80,1629,5
1982,9,Arrows,1593,80,1712,3
1982,9,BMW,1711,84,1832,1
1982,9,Ferrari,1708,80,1927,0
1982,9,Fittipaldi,1467,80,1344,12
1982,9,Ford,1762,80,1780,2
1982,9,Hart,1374,89,1270,13
1982,9,Ligier,1554,80,1189,14
1982,9,March,1558,80,1522,8
1982,9,Osella,1411,80,1545,7
1982,9,Renault,1559,80,1402,11
1982,9,Team Lotus,1667,80,1451,10
1982,9,Theodore,1382,80,1468,9
1982,9,Tyrrell,1602,80,1671,4
1982,10,Alfa Romeo,1588,80,1665,4
1982,10,Arrows,1592,80,1588,6
1982,10,BMW,1643,83,1430,10
1982,10,Ensign,1380,80,1355,11
1982,10,Ferrari,1754,80,1934,0
1982,10,Fittipaldi,1419,80,1201,13
1982,10,Ford,1780,80,1844,1
1982,10,Hart,1392,86,1451,9
1982,10,Ligier,1541,80,1508,8
1982,10,March,1556,80,1547,7
1982,10,Osella,1384,80,1292,12
1982,10,Renault,1592,80,1709,3
1982,10,Team Lotus,1691,80,1768,2
1982,10,Tyrrell,1607,80,1627,5
1982,11,ATS,1484,80,1614,5
1982,11,Alfa Romeo,1605,80,1667,4
1982,11,Arrows,1581,80,1543,7
1982,11,BMW,1580,82,1404,10
1982,11,Ferrari,1776,80,1847,1
1982,11,Ford,1769,80,1731,3
1982,11,Hart,1402,84,1435,9
1982,11,Ligier,1530,80,1496,8
1982,11,March,1516,80,1332,11
1982,11,Osella,1348,80,1212,12
1982,11,Renault,1650,80,1929,0
1982,11,Team Lotus,1669,80,1592,6
1982,11,Tyrrell,1638,80,1766,2
1982,12,ATS,1442,80,1276,13
1982,12,Alfa Romeo,1629,80,1720,3
1982,12,Arrows,1601,80,1674,4
1982,12,BMW,1524,81,1346,12
1982,12,Ensign,1417,80,1582,6
1982,12,Ferrari,1812,80,1953,0
1982,12,Fittipaldi,1431,80,1470,9
1982,12,Ford,1745,80,1648,5
1982,12,Hart,1424,83,1508,8
1982,12,Ligier,1509,80,1439,10
1982,12,March,1490,80,1394,11
1982,12,Osella,1310,80,1163,14
1982,12,Renault,1694,80,1839,1
1982,12,Team Lotus,1646,80,1564,7
1982,12,Tyrrell,1666,80,1774,2
1982,13,ATS,1440,80,1433,10
1982,13,Alfa Romeo,1571,80,1194,14
1982,13,Arrows,1617,80,1678,4
1982,13,BMW,1522,81,1518,8
1982,13,Ensign,1400,80,1338,12
1982,13,Ferrari,1797,80,1744,3
1982,13,Fittipaldi,1471,80,1626,5
1982,13,Ford,1754,80,1789,2
1982,13,Hart,1417,82,1389,11
1982,13,Ligier,1564,80,1837,1
1982,13,March,1450,80,1283,13
1982,13,Renault,1672,80,1606,6
1982,13,Team Lotus,1697,80,1944,0
1982,13,Theodore,1402,80,1469,9
1982,13,Tyrrell,1645,80,1566,7
1982,14,ATS,1468,80,1573,6
1982,14,Alfa Romeo,1584,80,1624,5
1982,14,Arrows,1602,80,1546,7
1982,14,BMW,1573,81,1765,2
1982,14,Ensign,1374,80,1274,12
1982,14,Ferrari,1734,80,1192,13
1982,14,Ford,1777,80,1865,0
1982,14,Hart,1412,81,1396,10
1982,14,Ligier,1548,80,1500,8
1982,14,March,1427,80,1346,11
1982,14,Osella,1338,80,1434,9
1982,14,Renault,1713,80,1865,0
1982,14,Team Lotus,1704,80,1725,3
1982,14,Tyrrell,1651,80,1674,4
1982,15,ATS,1493,80,1582,6
1982,15,Alfa Romeo,1576,80,1551,7
1982,15,Arrows,1575,80,1468,9
1982,15,BMW,1516,80,1297,12
1982,15,Ensign,1380,80,1400,10
1982,15,Ferrari,1763,80,1851,1
1982,15,Fittipaldi,1478,80,1500,8
1982,15,Ford,1761,80,1701,3
1982,15,Hart,1372,81,1184,13
1982,15,Ligier,1582,80,1701,3
1982,15,Osella,1338,80,1341,11
1982,15,Renault,1761,80,1946,0
1982,15,Team Lotus,1690,80,1642,5
1982,15,Tyrrell,1677,80,1777,2
1982,16,ATS,1505,80,1548,7
1982,16,Alfa Romeo,1590,80,1635,5
1982,16,Arrows,1597,80,1678,4
1982,16,BMW,1472,80,1330,12
1982,16,Ensign,1354,80,1253,13
1982,16,Ferrari,1698,80,1393,11
1982,16,Ford,1768,80,1795,2
1982,16,Hart,1391,81,1458,9
1982,16,Ligier,1633,80,1844,1
1982,16,March,1460,80,1584,6
1982,16,Osella,1301,80,1149,14
1982,16,Renault,1756,80,1742,3
1982,16,Team Lotus,1644,80,1438,10
1982,16,Theodore,1424,80,1501,8
1982,16,Tyrrell,1723,80,1950,0
1983,1,ATS,1486,80,1416,10
1983,1,Alfa Romeo,1539,80,1291,12
1983,1,Arrows,1625,80,1734,3
1983,1,BMW,1544,80,1934,0
1983,1,Ferrari,1727,80,1805,2
1983,1,Ford,1745,80,1652,5
1983,1,Hart,1427,80,1575,6
1983,1,Ligier,1578,80,1367,11
1983,1,Osella,1269,80,1148,13
1983,1,Porsche,1827,171,1878,1
1983,1,RAM,1459,171,1451,9
1983,1,Renault,1743,80,1699,4
1983,1,Team Lotus,1622,80,1551,7
1983,1,Theodore,1437,80,1484,8
1983,2,ATS,1441,80,1236,12
1983,2,Alfa Romeo,1518,80,1452,9
1983,2,Arrows,1658,80,1791,2
1983,2,BMW,1557,80,1588,6
1983,2,Ferrari,1761,80,1874,1
1983,2,Ford,1735,80,1701,3
1983,2,Hart,1417,80,1385,10
1983,2,Ligier,1593,80,1635,5
1983,2,Porsche,1911,130,2010,0
1983,2,RAM,1394,130,1319,11
1983,2,Renault,1706,80,1561,7
1983,2,Team Lotus,1597,80,1507,8
1983,2,Theodore,1482,80,1701,3
1983,3,ATS,1424,80,1365,10
1983,3,Alfa Romeo,1521,80,1531,7
1983,3,Arrows,1653,80,1635,5
1983,3,BMW,1618,80,1856,1
1983,3,Ferrari,1771,80,1802,2
1983,3,Ford,1736,80,1741,3
1983,3,Hart,1430,80,1473,8
1983,3,Ligier,1612,80,1675,4
1983,3,Osella,1298,80,1406,9
1983,3,Porsche,1772,111,1312,11
1983,3,Renault,1757,80,1977,0
1983,3,Team Lotus,1541,80,1205,12
1983,3,Theodore,1503,80,1573,6
1983,4,ATS,1455,80,1568,6
1983,4,Alfa Romeo,1544,80,1629,5
1983,4,Arrows,1670,80,1735,3
1983,4,BMW,1576,80,1452,9
1983,4,Ferrari,1810,80,1968,0
1983,4,Ford,1705,80,1568,6
1983,4,Hart,1418,80,1376,10
1983,4,Ligier,1628,80,1683,4
1983,4,Osella,1295,80,1285,11
1983,4,Porsche,1786,100,1803,2
1983,4,Renault,1783,80,1866,1
1983,4,Team Lotus,1530,80,1495,8
1983,4,Theodore,1451,80,1209,12
1983,5,ATS,1418,80,1276,9
1983,5,Alfa Romeo,1563,80,1630,4
1983,5,Arrows,1654,80,1591,5
1983,5,BMW,1643,80,1928,0
1983,5,Ferrari,1789,80,1715,3
1983,5,Ford,1724,80,1795,1
