season,round,driver,rating_mu
1954,7,wacker,1511.51
1954,7,wharton,1595.61
1954,8,ascari,1484.8
1954,8,behra,1410.16
1954,8,bucci,1354.09
1954,8,collins,1529.59
1954,8,daponte,1494.68
1954,8,fangio,2127.75
1954,8,gonzalez,1725.53
1954,8,gonzalez,1725.53
1954,8,hawthorn,1788.16
1954,8,herrmann,1764.43
1954,8,kling,1650.52
1954,8,maglioli,1763.09
1954,8,mantovani,1694.83
1954,8,manzon,1400.43
1954,8,mieres,1579.75
1954,8,moss,1558.17
1954,8,musso,1448.93
1954,8,rosier,1603.98
1954,8,trintignant,1822.02
1954,8,villoresi,1480.0
1954,8,wacker,1622.71
1954,9,ascari,1403.45
1954,9,behra,1393.32
1954,9,bira,1660.33
1954,9,collins,1376.61
1954,9,fangio,2110.42
1954,9,godia,1650.51
1954,9,graffenried,1584.99
1954,9,hawthorn,1883.28
1954,9,herrmann,1674.38
1954,9,kling,1735.03
1954,9,mantovani,1682.28
1954,9,manzon,1316.84
1954,9,mieres,1709.22
1954,9,moss,1496.57
1954,9,musso,1661.68
1954,9,pollet,1429.16
1954,9,rosier,1676.8
1954,9,schell,1566.22
1954,9,swaters,1444.56
1954,9,trintignant,1693.47
1954,9,villoresi,1383.24
1954,9,volonterio,1557.27
1954,9,wharton,1656.61
1955,1,ascari,1353.88
1955,1,bayol,1356.2
1955,1,behra,1472.89
1955,1,behra,1472.89
1955,1,behra,1472.89
1955,1,birger,1278.33
1955,1,bucci,1435.91
1955,1,castellotti,1462.01
1955,1,fangio,2148.01
1955,1,farina,1985.56
1955,1,farina,1985.56
1955,1,gonzalez,1861.06
1955,1,herrmann,1768.85
1955,1,iglesias,1490.32
1955,1,kling,1486.8
1955,1,kling,1486.8
1955,1,maglioli,1856.31
1955,1,mantovani,1698.22
1955,1,mantovani,1698.22
1955,1,menditeguy,1304.63
1955,1,menditeguy,1304.63
1955,1,mieres,1744.91
1955,1,moss,1520.95
1955,1,moss,1520.95
1955,1,musso,1667.86
1955,1,musso,1667.86
1955,1,schell,1689.11
1955,1,schell,1689.11
1955,1,schell,1689.11
1955,1,trintignant,1660.87
1955,1,trintignant,1660.87
1955,1,trintignant,1660.87
1955,1,uria,1417.05
1955,1,villoresi,1313.9
1955,1,villoresi,1313.9
1955,2,ascari,1427.0
1955,2,bayol,1378.74
1955,2,behra,1651.67
1955,2,behra,1651.67
1955,2,castellotti,1674.89
1955,2,chiron,1651.46
1955,2,fangio,1852.56
1955,2,farina,1967.52
1955,2,frere,1608.16
1955,2,hawthorn,1618.44
1955,2,manzon,1319.8
1955,2,mieres,1620.03
1955,2,moss,1574.98
1955,2,musso,1465.44
1955,2,perdisa,1646.14
1955,2,perdisa,1646.14
1955,2,pollet,1568.86
1955,2,rosier,1486.49
1955,2,schell,1603.96
1955,2,simon,1498.45
1955,2,taruffi,1775.8
1955,2,trintignant,1809.7
1955,2,villoresi,1532.47
1955,3,agabashian,1404.89
1955,3,andrews,1459.4
1955,3,bettenhausen,1653.5
1955,3,boyd,1330.87
1955,3,bryan,1541.36
1955,3,connor,1604.34
1955,3,cross,1616.43
1955,3,darter,1654.17
1955,3,davies,1742.4
1955,3,daywalt,1545.64
1955,3,elisian,1321.86
1955,3,faulkner,1744.71
1955,3,flaherty,1489.71
1955,3,freeland,1599.59
1955,3,hanks,1493.97
1955,3,herman,1643.02
1955,3,homeier,1526.77
1955,3,hoyt,1239.29
1955,3,johnson,1539.31
1955,3,keller,1362.9
1955,3,linden,1613.87
1955,3,mcgrath,1543.47
1955,3,niday,1560.73
1955,3,parsons,1324.55
1955,3,paul_russo,1836.61
1955,3,rathmann,1476.93
1955,3,ray_crawford,1412.33
1955,3,reece,1295.73
1955,3,russo,1427.28
1955,3,sweikert,1786.97
1955,3,templeman,1488.22
1955,3,thomson,1606.92
1955,3,vukovich,1562.78
1955,3,ward,1315.47
1955,3,weyant,1570.31
1955,4,behra,1603.58
1955,4,behra,1603.58
1955,4,castellotti,1609.77
1955,4,claes,1298.42
1955,4,fangio,1918.84
1955,4,farina,1971.28
1955,4,frere,1701.19
1955,4,hawthorn,1556.53
1955,4,kling,1504.24
1955,4,mieres,1691.77
1955,4,moss,1711.06
1955,4,musso,1542.76
1955,4,perdisa,1644.07
1955,4,rosier,1522.11
1955,4,schell,1477.59
1955,4,taruffi,1604.55
1955,4,trintignant,1786.43
1955,5,behra,1637.53
1955,5,castellotti,1658.44
1955,5,claes,1338.91
1955,5,fangio,1953.93
1955,5,gould,1485.07
1955,5,hawthorn,1589.21
1955,5,kling,1414.31
1955,5,manzon,1319.39
1955,5,mieres,1731.04
1955,5,moss,1778.65
1955,5,musso,1646.16
1955,5,peter_walker,1382.67
1955,5,pollet,1545.4
1955,5,ramos,1534.16
1955,5,rosier,1531.55
1955,5,trintignant,1656.0
1955,6,behra,1411.16
1955,6,castellotti,1500.3
1955,6,castellotti,1500.3
1955,6,collins,1440.06
1955,6,fairman,1271.46
1955,6,fangio,1982.47
1955,6,gould,1447.26
1955,6,hawthorn,1679.43
1955,6,jack_brabham,1534.57
1955,6,kling,1643.9
1955,6,macklin,1471.97
1955,6,manzon,1230.47
1955,6,marr,1445.17
1955,6,mcalpine,1471.68
1955,6,mieres,1663.77
1955,6,moss,1875.0
1955,6,musso,1735.15
1955,6,peter_walker,1363.21
1955,6,ramos,1502.94
1955,6,rolt,1398.92
1955,6,salvadori,1440.69
1955,6,schell,1504.04
1955,6,schell,1504.04
1955,6,simon,1360.39
1955,6,sparken,1619.43
1955,6,taruffi,1727.48
1955,6,trintignant,1639.37
1955,6,wharton,1653.96
1955,7,behra,1617.06
1955,7,castellotti,1685.7
1955,7,collins,1429.58
1955,7,fangio,2033.13
1955,7,farina,1668.96
1955,7,fitch,1481.88
1955,7,gould,1498.51
1955,7,hawthorn,1677.52
1955,7,kling,1641.53
1955,7,lucas,1430.36
1955,7,maglioli,1853.58
1955,7,menditeguy,1535.9
1955,7,mieres,1717.59
1955,7,moss,1729.99
1955,7,musso,1678.63
1955,7,piotti,1366.18
1955,7,pollet,1524.43
1955,7,ramos,1483.62
1955,7,schell,1449.8
1955,7,taruffi,1838.9
1955,7,trintignant,1687.73
1955,7,villoresi,1402.45
1955,7,wharton,1500.07
1956,1,behra,1713.67
1956,1,castellotti,1564.73
1956,1,collins,1444.32
1956,1,fangio,1807.14
1956,1,fangio,1807.14
1956,1,gendebien,1563.6
1956,1,gerini,1581.25
1956,1,gonzalez,1669.38
1956,1,hawthorn,1738.77
1956,1,landi,1526.4
1956,1,menditeguy,1481.07
1956,1,moss,1667.26
1956,1,musso,1773.82
1956,1,oscar_gonzalez,1545.9
1956,1,piotti,1379.89
1956,1,uria,1470.19
1956,2,andre_pilette,1595.06
1956,2,bayol,1504.76
1956,2,behra,1771.78
1956,2,brooks,1396.15
1956,2,castellotti,1591.45
1956,2,castellotti,1591.45
1956,2,chiron,1469.33
1956,2,collins,1622.64
1956,2,fangio,1849.7
1956,2,fangio,1849.7
1956,2,gould,1529.43
1956,2,hawthorn,1554.12
1956,2,manzon,1333.09
1956,2,moss,1789.86
1956,2,musso,1590.75
1956,2,perdisa,1632.79
1956,2,ramos,1587.62
1956,2,rosier,1513.44
1956,2,schell,1413.87
1956,2,trintignant,1573.17
1956,3,agabashian,1543.21
1956,3,andrews,1347.42
1956,3,bettenhausen,1498.99
1956,3,boyd,1228.92
1956,3,bryan,1498.19
1956,3,christie,1566.8
1956,3,connor,1536.6
1956,3,daywalt,1411.24
1956,3,dick_rathmann,1586.51
1956,3,dinsmore,1489.77
1956,3,elisian,1350.62
1956,3,flaherty,1730.92
1956,3,freeland,1753.85
1956,3,garrett,1523.97
1956,3,griffith,1631.57
1956,3,hanks,1719.37
1956,3,hartley,1533.69
1956,3,herman,1389.7
1956,3,johnson,1553.32
1956,3,keller,1497.57
1956,3,linden,1392.54
1956,3,parsons,1622.59
1956,3,paul_russo,1392.4
1956,3,rathmann,1458.84
1956,3,ray_crawford,1283.37
1956,3,reece,1541.52
1956,3,russo,1379.69
1956,3,ruttman,1430.75
1956,3,sweikert,1804.89
1956,3,thomson,1316.6
1956,3,tolan,1453.22
1956,3,turner,1378.85
1956,3,veith,1654.57
1956,3,ward,1565.07
1956,4,andre_pilette,1628.14
1956,4,behra,1728.74
1956,4,castellotti,1526.53
1956,4,collins,1747.47
1956,4,fangio,1748.15
1956,4,frere,1783.46
1956,4,godia,1511.37
1956,4,gould,1449.43
1956,4,moss,1698.09
1956,4,moss,1698.09
1956,4,perdisa,1720.41
1956,4,rosier,1541.19
1956,4,schell,1542.53
1956,4,scotti,1447.68
1956,4,trintignant,1547.85
1956,4,villoresi,1516.28
1956,5,andre_pilette,1582.76
1956,5,behra,1797.51
1956,5,castellotti,1693.53
1956,5,chapman,1361.96
1956,5,collins,1842.93
1956,5,fangio,1793.97
1956,5,gendebien,1497.53
1956,5,godia,1595.8
1956,5,hawthorn,1571.43
1956,5,manzon,1459.6
1956,5,moss,1545.68
1956,5,moss,1545.68
1956,5,perdisa,1748.12
1956,5,portago,1428.3
1956,5,ramos,1570.18
1956,5,ramos,1570.18
1956,5,rosier,1629.28
1956,5,schell,1431.99
1956,5,schell,1431.99
1956,5,simon,1411.98
1956,5,trintignant,1438.48
1956,5,villoresi,1454.52
1956,6,behra,1865.97
1956,6,brooks,1411.28
1956,6,castellotti,1686.62
1956,6,collins,1698.12
1956,6,collins,1698.12
1956,6,emery,1369.34
1956,6,fairman,1582.91
1956,6,fangio,1904.07
1956,6,flockhart,1341.3
1956,6,gerard,1677.49
1956,6,godia,1683.14
1956,6,gonzalez,1398.08
1956,6,gould,1655.33
1956,6,halford,1415.31
1956,6,hawthorn,1478.87
1956,6,jack_brabham,1369.37
1956,6,maglioli,1561.26
1956,6,manzon,1604.05
1956,6,moss,1589.54
1956,6,perdisa,1773.75
1956,6,portago,1706.29
1956,6,portago,1706.29
1956,6,ramos,1538.38
1956,6,rosier,1489.77
1956,6,salvadori,1450.36
1956,6,schell,1520.97
1956,6,scott_Brown,1385.88
1956,6,titterington,1537.4
1956,6,trintignant,1492.62
1956,6,villoresi,1642.86
1956,7,andre_pilette,1439.64
1956,7,behra,1903.06
1956,7,castellotti,1611.92
1956,7,collins,1633.76
1956,7,fangio,1963.52
1956,7,godia,1771.19
1956,7,gould,1562.41
1956,7,halford,1584.67
1956,7,maglioli,1526.39
1956,7,manzon,1500.47
1956,7,milhoux,1601.16
1956,7,moss,1745.26
1956,7,musso,1589.51
1956,7,perdisa,1560.91
1956,7,piotti,1297.96
1956,7,portago,1702.4
1956,7,rosier,1644.51
1956,7,salvadori,1428.94
1956,7,scarlatti,1424.35
1956,7,schell,1581.96
1956,7,villoresi,1634.35
1956,7,volonterio,1649.75
1956,8,behra,1662.91
1956,8,behra,1662.91
1956,8,bonnier,1435.9
1956,8,castellotti,1565.26
1956,8,castellotti,1565.26
1956,8,collins,1800.55
1956,8,fairman,1727.61
1956,8,fangio,1932.39
1956,8,fangio,1932.39
1956,8,flockhart,1634.9
1956,8,gerini,1638.43
1956,8,godia,1842.57
1956,8,graffenried,1695.25
1956,8,halford,1536.62
1956,8,leston,1371.68
1956,8,maglioli,1564.82
1956,8,manzon,1403.93
1956,8,moss,1890.5
1956,8,musso,1610.28
1956,8,piotti,1567.42
1956,8,portago,1483.47
1956,8,ramos,1374.08
1956,8,salvadori,1548.75
1956,8,schell,1563.95
1956,8,simon,1571.89
1956,8,taruffi,1626.06
1956,8,trintignant,1476.71
1956,8,trips,1337.74
1956,8,villoresi,1484.02
1957,1,behra,1756.62
1957,1,bonnier,1468.79
1957,1,castellotti,1486.03
1957,1,collins,1563.16
1957,1,collins,1563.16
1957,1,fangio,1973.34
1957,1,gonzalez,1511.59
1957,1,hawthorn,1412.54
1957,1,menditeguy,1618.77
1957,1,moss,1755.38
1957,1,musso,1479.74
1957,1,perdisa,1567.23
1957,1,piotti,1504.53
1957,1,portago,1585.66
1957,1,schell,1655.43
1957,1,tomaso,1478.47
1957,1,trips,1452.03
1957,2,brooks,1585.29
1957,2,bueb,1457.76
1957,2,collins,1446.36
1957,2,fangio,1999.3
1957,2,flockhart,1572.94
1957,2,gould,1462.65
1957,2,gregory,1623.0
1957,2,hawthorn,1392.16
1957,2,hawthorn,1392.16
1957,2,jack_brabham,1489.18
1957,2,lewis-evans,1605.84
1957,2,menditeguy,1546.85
1957,2,moss,1548.83
1957,2,scarlatti,1459.98
1957,2,schell,1536.87
1957,2,schell,1536.87
1957,2,trintignant,1574.13
1957,2,trips,1508.52
1957,3,agabashian,1445.09
1957,3,bettenhausen,1524.33
1957,3,boyd,1531.39
1957,3,bryan,1689.9
1957,3,cheesbourg,1369.32
1957,3,christie,1578.91
1957,3,connor,1635.33
1957,3,daywalt,1300.92
1957,3,edmunds,1472.56
1957,3,elisian,1256.28
1957,3,freeland,1606.94
1957,3,george,1258.07
1957,3,hanks,1829.4
1957,3,hartley,1608.71
1957,3,herman,1396.99
1957,3,johnson,1405.33
1957,3,keller,1353.23
1957,3,linden,1616.77
1957,3,magill,1398.63
1957,3,parsons,1561.62
1957,3,paul_russo,1630.6
1957,3,rathmann,1685.77
1957,3,reece,1503.28
1957,3,russo,1221.2
1957,3,ruttman,1261.29
1957,3,sachs,1413.39
1957,3,teague,1620.25
1957,3,thomson,1489.04
1957,3,tolan,1438.98
1957,3,turner,1530.52
1957,3,veith,1675.52
1957,3,ward,1332.52
1957,3,weyant,1567.1
1957,4,behra,1730.97
1957,4,collins,1572.69
1957,4,fangio,2018.8
1957,4,flockhart,1436.01
1957,4,gould,1381.63
1957,4,hawthorn,1519.33
1957,4,jack_brabham,1462.3
1957,4,jack_brabham,1462.3
1957,4,lewis-evans,1560.93
1957,4,macdowel,1525.92
1957,4,mackay-fraser,1458.53
1957,4,menditeguy,1539.31
1957,4,musso,1611.76
1957,4,salvadori,1507.26
1957,4,schell,1596.67
1957,4,trintignant,1489.28
1957,5,behra,1659.11
1957,5,bonnier,1368.31
1957,5,brooks,1637.8
1957,5,brooks,1637.8
1957,5,bueb,1537.99
1957,5,collins,1634.54
1957,5,collins,1634.54
1957,5,fairman,1582.22
1957,5,fangio,1779.24
1957,5,gerard,1694.19
1957,5,gould,1294.68
1957,5,hawthorn,1665.13
1957,5,jack_brabham,1523.67
1957,5,leston,1359.77
1957,5,lewis-evans,1612.82
1957,5,menditeguy,1427.34
1957,5,moss,1608.0
1957,5,moss,1608.0
1957,5,musso,1733.88
1957,5,salvadori,1613.62
1957,5,schell,1476.36
1957,5,trintignant,1619.73
1957,6,barth,1543.13
1957,6,beaufort,1516.12
1957,6,behra,1728.48
1957,6,brooks,1670.43
1957,6,collins,1759.05
1957,6,england,1389.54
1957,6,fangio,1875.64
1957,6,gibson,1372.25
1957,6,godia,1620.29
1957,6,gould,1225.3
1957,6,gregory,1677.52
1957,6,halford,1584.64
1957,6,hawthorn,1791.36
1957,6,herrmann,1626.85
1957,6,jack_brabham,1419.75
1957,6,lewis-evans,1483.73
1957,6,maglioli,1503.95
1957,6,marsh,1499.65
1957,6,moss,1715.36
1957,6,musso,1801.43
1957,6,naylor,1532.51
1957,6,salvadori,1513.67
1957,6,scarlatti,1559.32
1957,6,schell,1614.18
1957,7,behra,1621.42
1957,7,bonnier,1393.38
1957,7,brooks,1548.02
1957,7,fangio,1904.65
1957,7,godia,1601.93
1957,7,gould,1210.58
1957,7,gregory,1726.58
1957,7,halford,1561.04
1957,7,jack_brabham,1498.85
1957,7,lewis-evans,1578.1
1957,7,moss,1802.47
1957,7,musso,1742.24
1957,7,piotti,1400.43
1957,7,salvadori,1460.91
1957,7,scarlatti,1611.91
1957,7,schell,1700.06
1957,8,behra,1532.02
1957,8,bonnier,1334.39
1957,8,brooks,1621.18
1957,8,collins,1647.69
1957,8,fangio,1946.95
1957,8,godia,1621.92
1957,8,gould,1339.85
1957,8,gregory,1791.99
1957,8,halford,1478.27
1957,8,hawthorn,1786.94
1957,8,lewis-evans,1522.75
1957,8,moss,1891.12
1957,8,musso,1723.13
1957,8,piotti,1320.48
1957,8,scarlatti,1691.78
1957,8,schell,1593.03
1957,8,schell,1593.03
1957,8,simon,1551.55
1957,8,trips,1673.09
1957,8,volonterio,1615.25
1958,1,behra,1566.87
1958,1,collins,1564.09
1958,1,fangio,1918.9
1958,1,godia,1581.82
1958,1,gould,1332.46
1958,1,hawthorn,1805.19
1958,1,menditeguy,1444.19
1958,1,moss,1927.69
1958,1,musso,1772.02
1958,1,schell,1596.78
1958,2,allison,1577.78
1958,2,behra,1503.55
1958,2,bonnier,1428.57
1958,2,brooks,1504.94
1958,2,collins,1671.4
1958,2,hawthorn,1692.88
1958,2,hill,1525.28
1958,2,jack_brabham,1611.13
1958,2,lewis-evans,1422.48
1958,2,moss,1764.59
1958,2,musso,1829.8
1958,2,salvadori,1481.12
1958,2,scarlatti,1567.62
1958,2,schell,1658.68
1958,2,trintignant,1740.68
1958,2,trips,1674.82
1958,3,allison,1640.52
1958,3,beaufort,1520.44
1958,3,behra,1642.82
1958,3,bonnier,1481.37
1958,3,brooks,1411.19
1958,3,collins,1547.83
1958,3,gould,1273.5
1958,3,gregory,1607.13
1958,3,hawthorn,1730.22
1958,3,hill,1473.79
1958,3,jack_brabham,1630.26
1958,3,lewis-evans,1424.63
1958,3,moss,1846.39
1958,3,musso,1788.88
1958,3,salvadori,1611.54
1958,3,scarlatti,1535.71
1958,3,schell,1758.75
1958,3,trintignant,1696.08
1958,4,bettenhausen,1698.24
1958,4,bisch,1268.0
1958,4,boyd,1714.53
1958,4,bryan,1819.23
1958,4,cheesbourg,1553.9
1958,4,christie,1583.17
1958,4,connor,1384.29
1958,4,dempsey_wilson,1537.41
1958,4,dick_rathmann,1396.95
1958,4,elisian,1230.87
1958,4,foyt,1523.28
1958,4,freeland,1695.99
1958,4,garrett,1459.44
1958,4,george_amick,1713.8
1958,4,goldsmith,1315.4
1958,4,jerry_unser,1299.7
1958,4,johnson,1583.67
1958,4,keller,1532.05
1958,4,larson,1636.88
1958,4,magill,1466.8
1958,4,parsons,1604.07
1958,4,paul_russo,1546.92
1958,4,rathmann,1760.48
1958,4,reece,1664.2
1958,4,sachs,1398.81
1958,4,sutton,1283.9
1958,4,templeman,1475.79
1958,4,thomson,1415.03
1958,4,tolan,1540.01
1958,4,turner,1402.64
1958,4,veith,1445.88
1958,4,ward,1393.65
1958,4,weyant,1431.67
1958,5,allison,1722.35
1958,5,behra,1526.82
1958,5,bonnier,1547.2
1958,5,brooks,1631.43
1958,5,collins,1487.42
1958,5,filippis,1541.27
1958,5,gendebien,1605.37
1958,5,godia,1573.3
1958,5,gregory,1457.03
1958,5,hawthorn,1812.29
1958,5,hill,1474.83
1958,5,jack_brabham,1585.53
1958,5,lewis-evans,1608.0
1958,5,moss,1615.71
1958,5,musso,1647.39
1958,5,salvadori,1641.66
1958,5,schell,1781.05
1958,5,seidel,1456.97
1958,5,trintignant,1708.52
1958,6,allison,1498.88
1958,6,behra,1537.37
1958,6,bonnier,1630.71
1958,6,brooks,1497.31
1958,6,brooks,1497.31
1958,6,collins,1646.52
1958,6,fangio,1924.45
1958,6,gerini,1665.65
1958,6,godia,1499.0
1958,6,hawthorn,1900.61
1958,6,hill,1459.6
1958,6,jack_brabham,1685.45
1958,6,lewis-evans,1551.97
1958,6,moss,1763.73
1958,6,musso,1491.36
1958,6,phil_hill,1620.78
1958,6,ruttman,1422.98
1958,6,salvadori,1632.56
1958,6,schell,1696.69
1958,6,shelby,1391.06
1958,6,trintignant,1557.52
1958,6,trips,1782.7
1958,7,allison,1468.02
1958,7,behra,1474.01
1958,7,bonnier,1610.76
1958,7,brooks,1596.6
1958,7,bueb,1457.2
1958,7,burgess,1501.14
1958,7,collins,1778.4
1958,7,fairman,1430.93
1958,7,gerini,1615.35
1958,7,hawthorn,1935.4
1958,7,hill,1373.44
1958,7,jack_brabham,1725.13
1958,7,lewis-evans,1675.66
1958,7,moss,1640.54
1958,7,salvadori,1740.23
1958,7,schell,1747.62
1958,7,shelby,1497.58
1958,7,stacey,1416.66
1958,7,trintignant,1616.0
1958,7,trips,1717.88
1958,8,allison,1574.6
1958,8,barth,1673.79
1958,8,beaufort,1463.72
1958,8,behra,1456.07
1958,8,bonnier,1413.63
1958,8,brooks,1773.68
1958,8,bueb,1553.06
1958,8,burgess,1637.01
1958,8,collins,1691.01
1958,8,gibson,1334.34
1958,8,goethals,1503.38
1958,8,hawthorn,1799.15
1958,8,herrmann,1501.19
1958,8,hill,1418.08
1958,8,jack_brabham,1484.87
1958,8,marsh,1620.86
1958,8,mclaren,1666.63
1958,8,moss,1492.63
1958,8,naylor,1405.12
1958,8,phil_hill,1667.78
1958,8,ruttman,1297.26
1958,8,salvadori,1841.33
1958,8,schell,1643.41
1958,8,seidel,1511.17
1958,8,trintignant,1756.03
1958,8,trips,1798.13
1958,9,allison,1500.69
1958,9,behra,1571.52
1958,9,bonnier,1368.47
1958,9,brooks,1671.72
1958,9,filippis,1441.12
1958,9,hawthorn,1847.23
1958,9,hill,1408.63
1958,9,jack_brabham,1541.29
1958,9,lewis-evans,1741.38
1958,9,moss,1646.78
1958,9,salvadori,1754.79
1958,9,schell,1667.82
1958,9,shelby,1500.32
1958,9,trintignant,1710.78
1958,9,trips,1793.55
1958,10,allison,1601.18
1958,10,behra,1590.78
1958,10,bonnier,1392.4
1958,10,brooks,1803.53
1958,10,cabianca,1567.3
1958,10,filippis,1550.62
1958,10,gendebien,1513.15
1958,10,gerini,1502.4
1958,10,gregory,1624.15
1958,10,hawthorn,1901.59
1958,10,herrmann,1535.3
1958,10,hill,1565.37
1958,10,jack_brabham,1397.58
1958,10,lewis-evans,1652.98
1958,10,moss,1569.8
1958,10,phil_hill,1771.77
1958,10,salvadori,1778.42
1958,10,schell,1484.04
1958,10,shelby,1521.72
1958,10,shelby,1521.72
1958,10,trintignant,1620.52
1958,10,trips,1568.22
1958,11,allison,1634.9
1958,11,behra,1441.34
1958,11,bonnier,1614.97
1958,11,bridger,1441.16
1958,11,brooks,1581.64
1958,11,fairman,1577.16
1958,11,flockhart,1325.18
1958,11,gendebien,1417.65
1958,11,gerini,1552.0
1958,11,gregory,1706.98
1958,11,guelfi,1504.43
1958,11,hawthorn,1942.98
1958,11,herrmann,1615.9
1958,11,hill,1522.13
1958,11,jack_brabham,1512.87
1958,11,la_caze,1520.51
1958,11,lewis-evans,1551.29
1958,11,mclaren,1621.33
1958,11,moss,1749.87
1958,11,phil_hill,1840.19
1958,11,picard,1457.66
1958,11,salvadori,1779.78
1958,11,schell,1647.73
1958,11,seidel,1383.81
1958,11,trintignant,1406.25
1959,1,allison,1508.29
1959,1,behra,1449.22
1959,1,bonnier,1582.02
1959,1,brooks,1692.77
1959,1,flockhart,1419.35
1959,1,gregory,1589.44
1959,1,halford,1387.1
1959,1,hill,1485.75
1959,1,jack_brabham,1663.79
1959,1,mclaren,1669.55
1959,1,moss,1723.74
1959,1,phil_hill,1838.93
1959,1,salvadori,1760.96
1959,1,schell,1620.22
1959,1,trintignant,1558.33
1959,1,trips,1482.19
1959,2,amick,1302.38
1959,2,arnold,1541.69
1959,2,bettenhausen,1789.88
1959,2,boyd,1768.43
1959,2,branson,1410.41
1959,2,bryan,1399.99
1959,2,cheesbourg,1477.36
1959,2,christie,1429.72
1959,2,darter,1724.78
1959,2,daywalt,1469.78
1959,2,dick_rathmann,1426.14
1959,2,flaherty,1581.2
1959,2,foyt,1624.74
1959,2,freeland,1521.96
1959,2,goldsmith,1598.5
1959,2,grim,1380.78
1959,2,hartley,1648.18
1959,2,herman,1528.66
1959,2,johnson,1678.62
1959,2,keller,1510.84
1959,2,larson,1389.21
1959,2,magill,1303.99
1959,2,mcwithey,1527.33
1959,2,paul_russo,1648.75
1959,2,rathmann,1854.38
1959,2,ray_crawford,1327.27
1959,2,sachs,1469.42
1959,2,sutton,1180.38
1959,2,thomson,1668.97
1959,2,turner,1322.24
1959,2,veith,1564.53
1959,2,ward,1684.6
1959,2,weyant,1319.02
1959,3,allison,1520.91
1959,3,beaufort,1472.59
1959,3,behra,1549.26
1959,3,bonnier,1705.91
1959,3,brooks,1574.15
1959,3,gregory,1677.85
1959,3,hill,1540.95
1959,3,ireland,1601.2
1959,3,jack_brabham,1744.67
1959,3,moss,1628.76
1959,3,phil_hill,1799.1
1959,3,salvadori,1584.81
1959,3,schell,1543.31
1959,3,shelby,1443.57
1959,3,trintignant,1571.83
1959,4,beaufort,1559.29
1959,4,behra,1537.84
1959,4,bonnier,1493.14
1959,4,brooks,1736.84
1959,4,burgess,1520.9
1959,4,davis,1397.35
1959,4,flockhart,1577.53
1959,4,fontes,1364.31
1959,4,gendebien,1607.45
1959,4,gregory,1527.35
1959,4,gurney,1478.52
1959,4,hill,1437.34
1959,4,ireland,1517.39
1959,4,jack_brabham,1809.38
1959,4,mclaren,1732.25
1959,4,moss,1596.62
1959,4,orey,1558.05
1959,4,phil_hill,1859.91
1959,4,salvadori,1541.12
1959,4,scarlatti,1610.0
1959,4,schell,1629.85
1959,4,trintignant,1581.22
1959,5,ashdown,1533.27
1959,5,bonnier,1434.92
1959,5,bristow,1564.72
1959,5,brooks,1461.85
1959,5,bueb,1545.13
1959,5,burgess,1433.11
1959,5,fairman,1494.51
1959,5,flockhart,1510.21
1959,5,gregory,1626.77
1959,5,henry_taylor,1549.04
1959,5,herrmann,1466.12
1959,5,hill,1547.7
1959,5,jack_brabham,1882.09
1959,5,mclaren,1800.76
1959,5,mike_taylor,1355.57
1959,5,moss,1736.12
1959,5,naylor,1320.03
1959,5,orey,1515.69
1959,5,piper,1390.04
1959,5,salvadori,1649.08
1959,5,schell,1726.38
1959,5,shelby,1471.86
1959,5,stacey,1552.89
1959,5,trintignant,1685.22
1959,6,allison,1446.02
1959,6,bonnier,1541.49
1959,6,brooks,1626.98
1959,6,burgess,1522.08
1959,6,gregory,1586.78
1959,6,gurney,1620.93
1959,6,herrmann,1494.94
1959,6,hill,1500.54
1959,6,ireland,1461.78
1959,6,jack_brabham,1747.96
1959,6,mclaren,1742.1
1959,6,moss,1573.62
1959,6,phil_hill,1875.39
1959,6,schell,1706.21
1959,6,trintignant,1730.96
1959,7,bonnier,1491.52
1959,7,brooks,1614.55
1959,7,cabral,1514.12
1959,7,flockhart,1573.56
1959,7,gregory,1705.69
1959,7,gurney,1711.42
1959,7,hill,1430.37
1959,7,ireland,1384.87
1959,7,jack_brabham,1642.32
1959,7,mclaren,1654.86
1959,7,moss,1713.82
1959,7,phil_hill,1693.88
1959,7,salvadori,1681.21
1959,7,schell,1735.29
1959,7,shelby,1530.09
1959,7,trintignant,1768.3
1959,8,allison,1600.4
1959,8,bonnier,1580.71
1959,8,brooks,1436.25
1959,8,burgess,1501.37
1959,8,cabianca,1510.75
1959,8,davis,1476.21
1959,8,fairman,1419.92
1959,8,flockhart,1547.47
1959,8,gendebien,1678.31
1959,8,gurney,1772.65
1959,8,hill,1344.32
1959,8,ireland,1333.34
1959,8,jack_brabham,1746.06
1959,8,mclaren,1528.52
1959,8,moss,1820.8
1959,8,phil_hill,1792.87
1959,8,salvadori,1559.12
1959,8,scarlatti,1584.29
1959,8,schell,1738.64
1959,8,shelby,1572.31
1959,8,trintignant,1726.46
1959,9,allison,1623.14
1959,9,blanchard,1578.81
1959,9,brooks,1605.67
1959,9,cade,1382.04
1959,9,constantine,1434.76
1959,9,ireland,1508.59
1959,9,jack_brabham,1783.13
1959,9,mclaren,1693.46
1959,9,moss,1661.37
1959,9,orey,1491.84
1959,9,phil_hill,1676.63
1959,9,said,1399.83
1959,9,salvadori,1582.0
1959,9,schell,1594.22
1959,9,stacey,1449.62
1959,9,tomaso,1501.02
1959,9,trintignant,1803.61
1959,9,trips,1584.71
